题目名,提交次数,相邻提交分数相同次数,提交用户数,未满分用户数,分数为0用户数,分数,平均分,分数中位数,平均提交次数,提交次数中位数,平均相邻提交分数相同次数,相邻提交分数相同次数中位数
A先生的字符串,"[4, 1, 3, 1, 1, 2, 1, 6, 2, 8, 16, 1, 1, 1, 1, 8, 1, 1, 1, 1, 1, 7, 1, 1, 1, 1, 1, 1, 1, 12, 6, 6, 1, 1, 1, 2]","[1, 0, 2, 0, 0, 0, 0, 3, 0, 2, 3, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 4, 4, 3, 0, 0, 0, 1]",36,1,0,"[33.33, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",98.14805555555556,100.0,2.9166666666666665,1.0,0.7777777777777778,0.0
花札,"[4, 3, 1, 4, 1, 14, 1, 4, 1, 12, 1, 1, 1, 1, 1, 9, 1, 1, 1, 9, 2, 4, 1, 1, 12, 1, 1, 4, 8, 1, 1]","[2, 0, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 3, 0, 0, 3, 2, 0, 0]",31,7,0,"[22.22, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 22.22, 100, 88.89, 100, 33.33, 100, 100, 100, 22.22, 44.44, 11.11, 100]",85.30419354838709,100.0,3.4516129032258065,1.0,0.7096774193548387,0.0
新生舞会,"[13, 1, 1, 2, 2, 17, 6, 3, 14, 5, 21, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 14, 1, 1, 7, 19, 2, 2]","[8, 0, 0, 1, 1, 5, 5, 2, 2, 2, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 4, 0, 0, 6, 6, 1, 1]",30,4,0,"[20, 100, 100, 100, 100, 100, 100, 100, 100, 30, 100, 100, 100, 100, 100, 10, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 10, 100]",89.0,100.0,4.9,2.0,1.7333333333333334,1.0
棋盘游戏,"[4, 1, 1, 4, 1, 9, 2, 2, 1, 1, 9, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 13, 1, 3, 19, 10, 1, 1]","[2, 0, 0, 1, 0, 2, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 6, 4, 0, 0]",30,5,0,"[28.57, 100, 100, 100, 100, 100, 100, 100, 14.29, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 42.86, 100, 100, 100, 100, 85.71, 14.29, 100]",89.52400000000002,100.0,3.2666666666666666,1.0,0.7,0.0
搭配飞行员,"[3, 1, 1, 4, 1, 45, 2, 1, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 1, 1, 32, 1, 1, 1, 7, 1, 2, 5]","[1, 0, 0, 2, 0, 13, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 9, 0, 0, 0, 5, 0, 1, 2]",32,8,1,"[22.22, 100, 100, 100, 100, 100, 100, 100, 11.11, 88.89, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 88.89, 44.44, 100, 100, 100, 100, 100, 44.44, 66.67, 100]",86.458125,100.0,4.125,1.5,1.21875,0.0
和平委员会,"[8, 1, 2, 1, 1, 5, 5, 7, 3, 8, 5, 1, 3, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 5, 1, 1, 1, 3, 6, 2, 1, 2]","[3, 0, 1, 0, 0, 3, 4, 5, 0, 3, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 1, 3, 0, 0, 1]",33,4,0,"[66.67, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 16.67, 100, 100, 100, 100, 66.67, 100, 66.67, 100, 100]",94.44484848484849,100.0,2.606060606060606,2.0,0.9090909090909091,0.0
积木,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",32,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,1.125,1.0,0.125,0.0
分形之分数,"[1, 1, 1, 2, 1, 8, 1, 4, 22, 8, 8, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 12, 1, 1, 1, 3, 7, 1, 1, 2, 1, 1, 1, 1, 1, 1, 17, 1, 8, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 21, 1, 1, 1, 2, 1, 1, 1]","[0, 0, 0, 1, 0, 1, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 0, 0, 0, 0, 0, 0, 0]",71,6,0,"[57.14, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 14.29, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 42.86, 100, 42.86, 100, 100, 100, 100, 57.14, 100, 100, 42.86, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",95.17112676056338,100.0,2.619718309859155,1.0,0.5352112676056338,0.0
小凸玩矩阵,"[6, 1, 1, 2, 1, 1, 1, 7, 2, 1, 12, 1, 1, 1, 1, 2, 1, 17, 1, 1, 2, 1, 3, 1, 1, 12, 6, 1, 4, 14, 1, 1, 1]","[3, 0, 0, 0, 0, 1, 0, 2, 0, 0, 2, 0, 0, 0, 0, 2, 0, 6, 0, 0, 1, 0, 1, 0, 0, 2, 3, 0, 3, 4, 0, 0, 0]",33,5,2,"[20, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 40, 50, 100]",88.18181818181819,100.0,3.303030303030303,1.0,0.9090909090909091,0.0
四联通块,"[6, 1, 2, 2, 1, 11, 3, 1, 1, 1, 1, 1, 1, 2, 1, 8, 1, 1, 1, 13, 1, 1, 1, 1, 2, 1, 1, 1, 2, 5, 1, 1]","[3, 0, 1, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]",32,3,0,"[16.67, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 66.67, 16.67, 100]",93.7503125,100.0,2.40625,1.0,0.4375,0.0
冗余连接,"[3, 1, 2, 1, 1, 1, 1, 1, 3, 1, 4, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 5, 1, 1, 4, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]","[1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 4, 1, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]",85,5,4,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100, 100, 100, 100, 100, 0, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",94.70588235294117,100.0,1.388235294117647,1.0,0.3411764705882353,0.0
按频率对数组元素排序,"[7, 1, 1, 2, 1, 2, 1, 2, 8, 4, 1, 2, 1, 1, 2, 6, 1, 2, 9, 1, 1, 1, 2, 1, 1, 2, 4, 1, 2, 5, 3, 15, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 3, 1, 2, 1]","[7, 0, 0, 1, 0, 1, 0, 1, 5, 3, 0, 1, 0, 0, 1, 5, 0, 1, 8, 0, 0, 0, 1, 0, 0, 1, 3, 0, 1, 4, 2, 14, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 1]",84,3,3,"[0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0]",96.42857142857143,100.0,1.869047619047619,1.0,0.8571428571428571,0.0
旋转2D阵列而无需占用额外空间,"[7, 1, 1, 1, 1, 2, 1, 2, 15, 2, 1, 1, 1, 1, 1, 6, 3, 2, 3, 1, 1, 6, 2, 1, 1, 1, 2, 1, 1, 3, 2, 2, 1, 1, 2, 1, 1]","[7, 0, 0, 0, 0, 1, 0, 1, 12, 1, 0, 0, 0, 0, 0, 5, 1, 1, 2, 0, 0, 5, 1, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0]",37,1,1,"[0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",97.29729729729729,100.0,2.2162162162162162,1.0,1.162162162162162,0.0
成对个数,"[2, 1, 1, 1, 1, 27, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1]","[1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",38,1,0,"[50, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",98.6842105263158,100.0,1.894736842105263,1.0,0.42105263157894735,0.0
最小窗口,"[4, 1, 1, 1, 1, 1, 1, 2, 8, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 1, 1, 3, 2, 1, 1, 4, 5, 1, 1, 4, 1, 7, 1, 2, 1, 3, 3, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 0, 0, 3, 0, 5, 0, 0, 0, 1, 1, 0]",38,1,0,"[60, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",98.94736842105263,100.0,2.026315789473684,1.0,0.5263157894736842,0.0
缺失的最小正数,"[8, 1, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 4, 1, 1, 2, 1, 5, 1, 1, 1, 1, 1, 1]","[7, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0]",38,1,0,"[25, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",98.02631578947368,100.0,1.6578947368421053,1.0,0.5526315789473685,0.0
距离相等的条形码,"[3, 1, 1, 1, 1, 1, 1, 1, 7, 2, 9, 1, 1, 1, 1, 1, 8, 1, 6, 1, 1, 1, 7, 1, 1, 1, 1, 2, 1, 1, 2, 5, 1, 1, 1, 1, 1, 1, 7, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 5, 1, 6, 0, 0, 0, 0, 0, 7, 0, 3, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",42,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,2.119047619047619,1.0,0.7857142857142857,0.0
最多能完成排序的块,"[2, 1, 3, 3, 1, 2, 1, 2, 2, 5, 3, 1, 1, 6, 1, 1, 3, 1, 9, 3, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 2, 5, 1, 1, 1, 2, 5, 1]","[0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 4, 0, 0, 2, 0, 4, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0]",39,1,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 50, 100]",98.71794871794872,100.0,2.128205128205128,1.0,0.5641025641025641,0.0
车队,"[2, 1, 1, 2, 1, 1, 1, 1, 9, 2, 2, 1, 1, 1, 2, 1, 4, 1, 1, 1, 1, 1, 5, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 4, 1]","[1, 0, 0, 1, 0, 0, 0, 0, 6, 1, 1, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 3, 0]",40,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,1.625,1.0,0.575,0.0
三角形的最大周长,"[1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 6, 1, 5, 2, 1, 1, 3, 1, 1, 1, 1, 2, 11, 1, 2, 5, 1, 1, 2, 1, 1, 2, 3, 1, 1, 3]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 6, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",42,0,0,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",100.0,100.0,1.880952380952381,1.0,0.42857142857142855,0.0
重新排序得到 2 的幂,"[6, 1, 1, 1, 1, 2, 1, 1, 18, 2, 1, 1, 2, 7, 1, 1, 6, 1, 1, 1, 1, 5, 3, 2, 1, 1, 1, 1, 2, 1, 1, 15, 1, 1, 4, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 4, 2, 1, 1, 1, 3, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 5, 1, 5, 1, 2, 1, 2, 2, 6, 1, 1, 3, 1, 1, 1]","[1, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 4, 0, 0, 4, 0, 0, 0, 0, 2, 2, 1, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 5, 0, 1, 0, 1, 1, 0, 0, 0, 2, 0, 0, 0]",102,3,1,"[100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 80, 100, 100, 100, 100, 60, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",98.43137254901961,100.0,1.9411764705882353,1.0,0.4803921568627451,0.0
可怜的狗狗,"[7, 1, 1, 2, 1, 1, 1, 1, 1, 7, 9, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 2, 1, 2, 1, 1, 1, 1]","[3, 0, 0, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 1, 0, 0, 0, 0]",36,3,2,"[33.33, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",92.5925,100.0,1.75,1.0,0.3888888888888889,0.0
树的合并,"[3, 1, 2, 1, 1, 1, 1, 1, 22, 2, 4, 1, 1, 4, 1, 1, 4, 1, 2, 2, 1, 1, 1, 1, 1, 1, 13, 1, 2, 1, 3, 16, 1, 1, 3]","[1, 0, 0, 0, 0, 0, 0, 0, 9, 1, 1, 0, 0, 1, 0, 0, 3, 0, 1, 1, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 1, 7, 0, 0, 2]",35,2,0,"[66.67, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 33.33, 100, 100]",97.14285714285714,100.0,2.942857142857143,1.0,0.9428571428571428,0.0
树的序,"[19, 1, 2, 2, 1, 13, 1, 4, 8, 16, 5, 1, 2, 1, 1, 1, 3, 1, 8, 1, 1, 1, 2, 1, 1, 11, 1, 1, 11, 1, 3, 14, 1, 1, 1, 1]","[16, 0, 1, 1, 0, 6, 0, 3, 5, 11, 5, 0, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 6, 0, 0, 6, 0, 2, 9, 0, 0, 0, 0]",36,3,1,"[40, 100, 100, 100, 100, 100, 100, 100, 100, 100, 0, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 20, 100, 100, 100]",93.33333333333333,100.0,3.9722222222222223,1.0,2.111111111111111,0.0
摧毁数列,"[5, 1, 1, 1, 1, 2, 2, 1, 1, 6, 8, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 2, 1, 1, 1, 4, 5, 3, 1, 1, 1, 1]","[3, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 3, 3, 1, 0, 0, 0, 0]",35,3,0,"[40, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 40, 100, 100, 100, 100, 100, 100, 100, 100, 40, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",94.85714285714286,100.0,1.9428571428571428,1.0,0.5142857142857142,0.0
下落的树叶,"[9, 1, 1, 3, 1, 21, 1, 1, 5, 1, 1, 15, 1, 1, 1, 5, 1, 1, 1, 2, 1, 1, 1, 16, 1, 1, 2, 7, 3, 1]","[7, 0, 0, 0, 0, 19, 0, 0, 3, 0, 0, 9, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 6, 2, 0]",30,6,1,"[33.33, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 83.33, 0, 100, 100, 100, 100, 100, 100, 83.33, 83.33, 100, 83.33, 100, 100, 100, 100, 100]",92.22166666666665,100.0,3.566666666666667,1.0,1.9333333333333333,0.0
中位数,"[4, 1, 1, 1, 1, 1, 1, 1, 3, 6, 9, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1]","[2, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",38,1,0,"[60, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",98.94736842105263,100.0,1.605263157894737,1.0,0.21052631578947367,0.0
左偏树,"[4, 1, 1, 2, 1, 2, 1, 2, 2, 6, 7, 1, 2, 1, 1, 1, 3, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 29, 1, 3, 6, 1, 1, 1, 1]","[2, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 17, 0, 2, 3, 0, 0, 0, 0]",36,1,0,"[40, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",98.33333333333333,100.0,2.638888888888889,1.0,0.8611111111111112,0.0
宝石管理系统,"[4, 1, 1, 1, 1, 1, 2, 1, 1, 6, 10, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 2, 1, 1, 1, 5, 1, 1, 1, 5, 1, 1, 2, 1, 1, 1, 1]","[2, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",37,1,0,"[40, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",98.37837837837837,100.0,1.837837837837838,1.0,0.35135135135135137,0.0
审查,"[8, 1, 1, 1, 1, 8, 1, 2, 1, 1, 11, 1, 1, 10, 1, 1, 6, 1, 16, 2, 1, 4, 1, 1, 1, 2, 5, 1, 1, 3, 6, 8, 1, 1, 1, 1]","[6, 0, 0, 0, 0, 6, 0, 1, 0, 0, 4, 0, 0, 6, 0, 0, 4, 0, 10, 0, 0, 3, 0, 0, 0, 1, 1, 0, 0, 1, 4, 6, 0, 0, 0, 0]",36,2,0,"[50, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 75, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100]",97.91666666666667,100.0,3.138888888888889,1.0,1.4722222222222223,0.0
庙会班车,"[6, 1, 1, 1, 1, 4, 1, 2, 2, 1, 7, 3, 1, 13, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 10, 2, 2, 1, 10, 13, 1, 2]","[2, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 1, 0, 7, 10, 0, 1]",32,5,0,"[40, 100, 100, 100, 100, 20, 100, 100, 100, 80, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 100, 60, 100, 40, 100]",91.875,100.0,3.0,1.0,1.09375,0.0
